# Results for 10000
Insert Times (s),Remove Times (s),Find Times (s)
0.0001552000,0.0000006000,0.0000001000
0.0000307000,0.0000026000,0.0000002000
0.0001350001,0.0000023999,0.0000001000
0.0001912999,0.0000017000,0.0000001000
0.0001983000,0.0000005000,0.0000002000
0.0001574000,0.0000017000,0.0000001000
0.0000063999,0.0000021000,0.0000001000
0.0000198000,0.0000018000,0.0000001000
0.0001392000,0.0000009000,0.0000001000
0.0001470001,0.0000012000,0.0000001000
0.0003172000,0.0000054000,0.0000002000
0.0000528999,0.0000021000,0.0000001000
0.0001609999,0.0000019999,0.0000001000
0.0001608001,0.0000014000,0.0000001000
0.0000633000,0.0000018000,0.0000000999
0.0002162000,0.0000015000,0.0000001000
0.0001265999,0.0000014999,0.0000002000
0.0000548001,0.0000026999,0.0000001000
0.0001294999,0.0000008000,0.0000001000
0.0000673000,0.0000012000,0.0000001000
0.0001361000,0.0000017000,0.0000002000
0.0000762000,0.0000021000,0.0000001000
0.0000335000,0.0000015000,0.0000001000
0.0001789001,0.0000020000,0.0000001000
0.0001471000,0.0000008000,0.0000001000
0.0001547000,0.0000005000,0.0000002000
0.0000796000,0.0000007000,0.0000001000
0.0001368000,0.0000006000,0.0000002000
0.0002173000,0.0000005000,0.0000002000
0.0001296001,0.0000010000,0.0000001000
0.0000738000,0.0000009000,0.0000001000
0.0000761000,0.0000007000,0.0000002000
0.0000223001,0.0000050000,0.0000001000
0.0000380001,0.0000039999,0.0000002000
0.0000481000,0.0000016000,0.0000001000
0.0001154999,0.0000015000,0.0000001000
0.0000773000,0.0000013000,0.0000001000
0.0001205000,0.0000005000,0.0000001000
0.0000413000,0.0000006000,0.0000002000
0.0000474000,0.0000006000,0.0000001000
0.0000651000,0.0000024000,0.0000002000
0.0000502999,0.0000006000,0.0000002000
0.0001082000,0.0000006000,0.0000001000
0.0000267001,0.0000010000,0.0000001000
0.0000929000,0.0000027000,0.0000001000
0.0003460000,0.0000018000,0.0000001000
0.0001115000,0.0000016000,0.0000001000
0.0002260001,0.0000005000,0.0000001000
0.0001172000,0.0000006000,0.0000001000
0.0001665000,0.0000020000,0.0000002000
0.0001784001,0.0000013000,0.0000001000
0.0000921000,0.0000009000,0.0000001000
0.0000816999,0.0000006000,0.0000001000
0.0000974000,0.0000004999,0.0000002000
0.0000366999,0.0000028000,0.0000001000
0.0001738999,0.0000052999,0.0000001000
0.0001732000,0.0000021000,0.0000001000
0.0005533000,0.0000016000,0.0000001000
0.0000400000,0.0000005000,0.0000001000
0.0000707000,0.0000007000,0.0000001000
0.0000983001,0.0000010000,0.0000001000
0.0000939000,0.0000008000,0.0000001000
0.0001532000,0.0000006000,0.0000001000
0.0002720000,0.0000006000,0.0000001000
0.0001248000,0.0000006000,0.0000002000
0.0000523999,0.0000020000,0.0000002000
0.0002309000,0.0000015000,0.0000002000
0.0001321000,0.0000016000,0.0000001000
0.0001393000,0.0000026000,0.0000001000
0.0001790001,0.0000016999,0.0000001000
0.0001318001,0.0000012000,0.0000001000
0.0002750000,0.0000008000,0.0000001000
0.0002152000,0.0000005000,0.0000002000
0.0000824000,0.0000005000,0.0000001000
0.0001998999,0.0000005000,0.0000001000
0.0002539000,0.0000005000,0.0000001000
0.0000292000,0.0000022000,0.0000002000
0.0002218001,0.0000022000,0.0000001000
0.0002564000,0.0000019000,0.0000002000
0.0000554000,0.0000016000,0.0000001000
0.0002796999,0.0000013999,0.0000001000
0.0001915999,0.0000019000,0.0000002000
0.0000798000,0.0000024000,0.0000002000
0.0001395000,0.0000006000,0.0000002000
0.0001622001,0.0000005000,0.0000001000
0.0002501000,0.0000005000,0.0000001000
0.0000571000,0.0000030000,0.0000001000
0.0001816000,0.0000027000,0.0000001000
0.0001024000,0.0000017000,0.0000001000
0.0001790000,0.0000009000,0.0000003000
0.0002398000,0.0000026000,0.0000017999
0.0001693999,0.0000007000,0.0000007000
0.0002982999,0.0000005000,0.0000007000
0.0000317000,0.0000005000,0.0000008000
0.0002273001,0.0000085999,0.0000006000
0.0003591001,0.0000018999,0.0000013000
0.0001011001,0.0000026999,0.0000018000
0.0003110999,0.0000074001,0.0000008000
0.0006184999,0.0000013000,0.0000011000
0.0002718001,0.0000008000,0.0000007000
0.0001804000,0.0000005000,0.0000008000
0.0000067999,0.0000006000,0.0000004000
0.0000374999,0.0000005000,0.0000004000
0.0001878000,0.0000005000,0.0000004000
0.0003106000,0.0000006000,0.0000007000
0.0001618000,0.0000005000,0.0000005000
0.0000989999,0.0000020000,0.0000030000
0.0001387000,0.0000049999,0.0000023000
0.0000505000,0.0000022000,0.0000012000
0.0001568000,0.0000014000,0.0000011000
0.0001164001,0.0000008000,0.0000004000
0.0000132000,0.0000005999,0.0000012000
0.0001383000,0.0000005000,0.0000008999
0.0001734000,0.0000005000,0.0000008000
0.0001585000,0.0000005000,0.0000009000
0.0000578000,0.0000014000,0.0000203000
0.0001642000,0.0000005000,0.0000025000
0.0001508000,0.0000025000,0.0000015000
0.0000662000,0.0000019000,0.0000008000
0.0000904000,0.0000024000,0.0000008000
0.0002425000,0.0000015000,0.0000009000
0.0002913000,0.0000009000,0.0000005000
0.0000788000,0.0000022000,0.0000013000
0.0002438000,0.0000018000,0.0000006000
0.0004242000,0.0000006999,0.0000017000
0.0001027000,0.0000006000,0.0000016000
0.0002245000,0.0000006000,0.0000011999
0.0002273000,0.0000048000,0.0000006000
0.0003876999,0.0000024000,0.0000004000
0.0001876000,0.0000018000,0.0000004000
0.0001093000,0.0000013000,0.0000004000
0.0000847999,0.0000006000,0.0000004000
0.0001136001,0.0000023999,0.0000004000
0.0000842001,0.0000019000,0.0000022000
0.0003096000,0.0000019000,0.0000047000
0.0000250001,0.0000016000,0.0000012000
0.0001493001,0.0000014000,0.0000006000
0.0001148999,0.0000018000,0.0000042000
0.0001301999,0.0000020000,0.0000005000
0.0000995999,0.0000093000,0.0000004000
0.0001855000,0.0000047000,0.0000005000
0.0001029001,0.0000041000,0.0000004000
0.0001042000,0.0000018000,0.0000004000
0.0001629000,0.0000025000,0.0000009000
0.0000567000,0.0000014000,0.0000014000
0.0000031000,0.0000009000,0.0000662000
0.0000357000,0.0000006000,0.0000010999
0.0001406999,0.0000175000,0.0000010000
0.0000178000,0.0000045000,0.0000024000
0.0001436999,0.0000016000,0.0000011000
0.0001088000,0.0000007000,0.0000014000
0.0001850000,0.0000021000,0.0000018000
0.0001485000,0.0000020000,0.0000009000
0.0000884001,0.0000053000,0.0000011000
0.0000637000,0.0000021000,0.0000007999
0.0002001000,0.0000038000,0.0000008000
0.0001198000,0.0000020000,0.0000004000
0.0000031000,0.0000011000,0.0000004000
0.0000463000,0.0000006000,0.0000004000
0.0001691000,0.0000007999,0.0000004000
0.0001315000,0.0000005000,0.0000014000
0.0001727999,0.0000005000,0.0000016000
0.0000333000,0.0000004999,0.0000011000
0.0000754001,0.0000008000,0.0000009000
0.0000437000,0.0000028000,0.0000004000
0.0001826000,0.0000048000,0.0000004000
0.0000802000,0.0000029000,0.0000004000
0.0001525000,0.0000017000,0.0000004000
0.0000603000,0.0000012000,0.0000004000
0.0001241000,0.0000009000,0.0000004000
0.0002064001,0.0000006000,0.0000004000
0.0001370000,0.0000005000,0.0000011000
0.0004143999,0.0000008000,0.0000020000
0.0000544001,0.0000006999,0.0000015999
0.0005332000,0.0000007000,0.0000007000
0.0002095000,0.0000024000,0.0000004000
0.0003844000,0.0000020999,0.0000004000
0.0001364000,0.0000023000,0.0000004000
0.0001486000,0.0000021999,0.0000004000
0.0003967000,0.0000006000,0.0000004000
0.0003523000,0.0000005000,0.0000004000
0.0000481000,0.0000005000,0.0000004000
0.0001200000,0.0000005000,0.0000039000
0.0000063000,0.0000005000,0.0000022000
0.0001587999,0.0000005000,0.0000010000
0.0001847000,0.0000005000,0.0000007000
0.0001630000,0.0000050000,0.0000004000
0.0000505000,0.0000019999,0.0000009000
0.0000445000,0.0000016000,0.0000005000
0.0002079001,0.0000018999,0.0000005000
0.0001147999,0.0000007000,0.0000004000
0.0001191000,0.0000005999,0.0000016000
0.0000396001,0.0000005000,0.0000615000
0.0002794000,0.0000006000,0.0000004000
0.0001136999,0.0000006000,0.0000006000
0.0001147001,0.0000005000,0.0000003000
0.0001028000,0.0000005000,0.0000002000
0.0002393000,0.0000033000,0.0000003000
0.0002270000,0.0000041999,0.0000003000
0.0001814000,0.0000092000,0.0000003000
0.0003132999,0.0000019000,0.0000004000
0.0003017000,0.0000006000,0.0000003000
0.0003638000,0.0000006000,0.0000002000
0.0002145000,0.0000006000,0.0000003000
0.0002790000,0.0000006000,0.0000004000
0.0002462000,0.0000005000,0.0000002000
0.0001819000,0.0000006000,0.0000002000
0.0000515000,0.0000010000,0.0000003000
0.0000548000,0.0000021999,0.0000003000
0.0001555000,0.0000065000,0.0000001000
0.0000919000,0.0000026000,0.0000001000
0.0000973999,0.0000015000,0.0000001000
0.0001467000,0.0000007000,0.0000001000
0.0001523000,0.0000006000,0.0000001000
0.0000703001,0.0000008000,0.0000002000
0.0001314001,0.0000005000,0.0000005000
0.0001260000,0.0000005000,0.0000002000
0.0002238000,0.0000009000,0.0000002000
0.0002274000,0.0000010000,0.0000003000
0.0002323000,0.0000019000,0.0000004000
0.0001570999,0.0000065000,0.0000003000
0.0001347000,0.0000016999,0.0000004000
0.0000793999,0.0000010000,0.0000002000
0.0001115000,0.0000007000,0.0000002000
0.0001944000,0.0000018000,0.0000002000
0.0001832000,0.0000022000,0.0000004000
0.0001408000,0.0000019000,0.0000006999
0.0001380000,0.0000047000,0.0000002000
0.0001310001,0.0000030000,0.0000002000
0.0001833000,0.0000017000,0.0000002000
0.0004350999,0.0000015000,0.0000003000
0.0001342000,0.0000021000,0.0000001000
0.0005938001,0.0000013000,0.0000001000
0.0001381000,0.0000007000,0.0000001000
0.0005180000,0.0000006000,0.0000002000
0.0003312001,0.0000006000,0.0000003000
0.0002866000,0.0000008000,0.0000001000
0.0002554000,0.0000008000,0.0000001000
0.0009221000,0.0000009000,0.0000001000
0.0002652999,0.0000063999,0.0000002000
0.0001906001,0.0000019000,0.0000001000
0.0002586000,0.0000025000,0.0000001000
0.0002676001,0.0000152000,0.0000001000
0.0003545000,0.0000007000,0.0000001000
0.0000612000,0.0000005000,0.0000001000
0.0001854000,0.0000006000,0.0000001000
0.0001652001,0.0000005000,0.0000001000
0.0001844000,0.0000007000,0.0000001000
0.0001811001,0.0000008000,0.0000001000
0.0002026000,0.0000014000,0.0000004000
0.0002325000,0.0000009000,0.0000001000
0.0000666000,0.0000030999,0.0000001000
0.0000731001,0.0000042000,0.0000002000
0.0002257001,0.0000015000,0.0000001000
0.0002098000,0.0000026999,0.0000001000
0.0000810999,0.0000006000,0.0000001000
0.0001974000,0.0000006000,0.0000002000
0.0000899001,0.0000007000,0.0000001000
0.0000880000,0.0000011000,0.0000001000
0.0001571000,0.0000009000,0.0000001000
0.0001936000,0.0000005000,0.0000001000
0.0002250000,0.0000005000,0.0000001000
0.0001426999,0.0000025999,0.0000001000
0.0002239000,0.0000017000,0.0000001000
0.0000760000,0.0000006000,0.0000001000
0.0001482000,0.0000008000,0.0000001000
0.0001381000,0.0000013000,0.0000001000
0.0002394001,0.0000007000,0.0000001000
0.0002203000,0.0000006000,0.0000001000
0.0002287000,0.0000006000,0.0000001000
0.0001418000,0.0000007000,0.0000001000
0.0000202000,0.0000055999,0.0000001000
0.0000588001,0.0000064999,0.0000001000
0.0000854001,0.0000021000,0.0000001000
0.0002439000,0.0000012000,0.0000001000
0.0002433000,0.0000006000,0.0000001000
0.0000342000,0.0000006000,0.0000001000
0.0000516999,0.0000011000,0.0000001000
0.0001155999,0.0000006000,0.0000001000
0.0000365999,0.0000006000,0.0000001000
0.0002075000,0.0000007000,0.0000001000
0.0001492000,0.0000006000,0.0000001000
0.0000746001,0.0000043999,0.0000001000
0.0001418000,0.0000038000,0.0000001000
0.0001501000,0.0000022000,0.0000001000
0.0002519999,0.0000014000,0.0000002000
0.0008137000,0.0000014000,0.0000001000
0.0003857000,0.0000010000,0.0000001000
0.0005757000,0.0000007000,0.0000001000
0.0002718000,0.0000006000,0.0000001000
0.0003983000,0.0000006000,0.0000001000
0.0004375001,0.0000007000,0.0000001000
0.0006634999,0.0000006000,0.0000001000
0.0008438000,0.0000044000,0.0000001000
0.0004581000,0.0000050000,0.0000000000
0.0001828000,0.0000014000,0.0000001000
0.0001548000,0.0000014000,0.0000001000
0.0001610999,0.0000023000,0.0000002000
0.0000550001,0.0000019000,0.0000001000
0.0002396000,0.0000006999,0.0000001000
0.0001167000,0.0000007000,0.0000001000
0.0001159000,0.0000006000,0.0000001000
0.0000256001,0.0000006000,0.0000001000
0.0001376000,0.0000013000,0.0000001000
0.0000847999,0.0000045000,0.0000001000
0.0001698000,0.0000024000,0.0000001000
0.0002157000,0.0000015000,0.0000001000
0.0002208001,0.0000022000,0.0000001000
0.0002724000,0.0000015000,0.0000001000
0.0002078000,0.0000011000,0.0000001000
0.0001051000,0.0000007000,0.0000001000
0.0002058001,0.0000006000,0.0000002000
0.0002753000,0.0000007000,0.0000001000
0.0002651000,0.0000006000,0.0000001000
0.0002677001,0.0000006000,0.0000001000
0.0001684000,0.0000008000,0.0000002000
0.0001965000,0.0000049000,0.0000003000
0.0002289000,0.0000064999,0.0000001000
0.0001636000,0.0000016000,0.0000001000
0.0001185000,0.0000019000,0.0000001000
0.0001407000,0.0000006000,0.0000001000
0.0001707000,0.0000010000,0.0000001000
0.0000639000,0.0000006000,0.0000001000
0.0002267000,0.0000007000,0.0000001000
0.0002728000,0.0000006000,0.0000001000
0.0001031000,0.0000005999,0.0000001000
0.0002279001,0.0000007000,0.0000001000
0.0001421000,0.0000035000,0.0000001000
0.0001224000,0.0000045000,0.0000001000
0.0000358000,0.0000023000,0.0000001000
0.0001260000,0.0000022000,0.0000001000
0.0001427000,0.0000014000,0.0000001000
0.0002872000,0.0000007000,0.0000001000
0.0006034001,0.0000005000,0.0000001000
0.0004239001,0.0000005000,0.0000001000
0.0002856001,0.0000007000,0.0000001000
0.0002761000,0.0000005000,0.0000001000
0.0000629000,0.0000007000,0.0000001000
0.0002511999,0.0000023000,0.0000001000
0.0003861000,0.0000016000,0.0000001000
0.0022921000,0.0000022000,0.0000001000
0.0001805000,0.0000014999,0.0000001000
0.0001894000,0.0000007000,0.0000001000
0.0002789999,0.0000006000,0.0000001000
0.0002369999,0.0000006000,0.0000001000
0.0002635000,0.0000006000,0.0000001000
0.0002282000,0.0000006000,0.0000001000
0.0002777000,0.0000006000,0.0000001000
0.0001713000,0.0000006000,0.0000002000
0.0003026000,0.0000258000,0.0000001000
0.0003866000,0.0000020000,0.0000001000
0.0002722000,0.0000019000,0.0000001000
0.0003211000,0.0000015000,0.0000001000
0.0002344000,0.0000008999,0.0000001000
0.0004920000,0.0000006000,0.0000001000
0.0002878000,0.0000006000,0.0000001000
0.0002819001,0.0000007000,0.0000001000
0.0002381000,0.0000007000,0.0000001000
0.0001659000,0.0000006000,0.0000001000
0.0001857000,0.0000006000,0.0000003000
0.0002925999,0.0000039000,0.0000001999
0.0000610000,0.0000019000,0.0000001000
0.0001963001,0.0000016000,0.0000001000
0.0002722000,0.0000015999,0.0000001000
0.0002229000,0.0000008000,0.0000001000
0.0000465000,0.0000007000,0.0000001000
0.0000768000,0.0000006999,0.0000001000
0.0002830999,0.0000007000,0.0000001000
0.0001931001,0.0000006000,0.0000001000
0.0002843001,0.0000007000,0.0000001000
0.0002839001,0.0000006000,0.0000001000
0.0003100000,0.0000064000,0.0000001000
0.0002025999,0.0000018000,0.0000001000
0.0000844999,0.0000030000,0.0000001000
0.0005054000,0.0000019000,0.0000001000
0.0001162000,0.0000006000,0.0000001000
0.0008418000,0.0000006000,0.0000001000
0.0002140000,0.0000007000,0.0000001000
0.0001305999,0.0000006000,0.0000001000
0.0001474000,0.0000007000,0.0000001000
0.0006988001,0.0000007000,0.0000001000
0.0004587000,0.0000007000,0.0000001000
0.0003669000,0.0000056000,0.0000001000
0.0002104000,0.0000020999,0.0000001000
0.0004995000,0.0000019000,0.0000001000
0.0002879000,0.0000015000,0.0000001000
0.0003513000,0.0000007000,0.0000001000
0.0002361999,0.0000014000,0.0000003000
0.0002960000,0.0000009000,0.0000001000
0.0001443001,0.0000007000,0.0000001000
0.0008862000,0.0000006000,0.0000001000
0.0005194000,0.0000006000,0.0000001000
0.0005575999,0.0000006000,0.0000001000
0.0030048001,0.0000031000,0.0000001000
0.0002754000,0.0000068001,0.0000001000
0.0000636000,0.0000019999,0.0000001000
0.0000748000,0.0000015000,0.0000003000
0.0000138000,0.0000008000,0.0000001000
0.0001165001,0.0000006000,0.0000001000
0.0002697000,0.0000006999,0.0000001000
0.0002714000,0.0000007000,0.0000002000
0.0000093000,0.0000005999,0.0000001000
0.0005391999,0.0000006000,0.0000001000
0.0009213999,0.0000006000,0.0000002000
0.0007084000,0.0000031999,0.0000001000
0.0002236000,0.0000051000,0.0000001000
0.0014034000,0.0000021000,0.0000002000
0.0009165000,0.0000015000,0.0000002000
0.0002530001,0.0000007000,0.0000001000
0.0004053999,0.0000007000,0.0000002000
0.0000992001,0.0000006000,0.0000002000
0.0003049000,0.0000007000,0.0000001000
0.0002504000,0.0000006000,0.0000001000
0.0001969000,0.0000007000,0.0000002000
0.0003255999,0.0000006000,0.0000001000
0.0002192999,0.0000026999,0.0000001000
0.0002860000,0.0000050000,0.0000003000
0.0001148001,0.0000019000,0.0000001000
0.0000102000,0.0000019000,0.0000001000
0.0002505999,0.0000006000,0.0000001000
0.0000447000,0.0000006999,0.0000001000
0.0000558000,0.0000005000,0.0000002000
0.0003673000,0.0000004999,0.0000003000
0.0000356000,0.0000005000,0.0000001000
0.0002493000,0.0000006000,0.0000001000
0.0000726000,0.0000008000,0.0000001000
0.0001219000,0.0000025999,0.0000001000
0.0002577000,0.0000016000,0.0000001000
0.0002878000,0.0000026000,0.0000001000
0.0000094001,0.0000013000,0.0000001000
0.0001751001,0.0000005000,0.0000001000
0.0001838000,0.0000005000,0.0000001000
0.0003389000,0.0000005000,0.0000002000
0.0000527001,0.0000005000,0.0000001000
0.0003375000,0.0000005000,0.0000001000
0.0002832999,0.0000005000,0.0000001000
0.0002487999,0.0000006000,0.0000001000
0.0000682999,0.0000028000,0.0000002000
0.0001568999,0.0000025000,0.0000001000
0.0002720001,0.0000021000,0.0000001000
0.0003766000,0.0000016000,0.0000000999
0.0000049999,0.0000008000,0.0000002000
0.0002298000,0.0000006000,0.0000001000
0.0002484999,0.0000006000,0.0000001000
0.0005333000,0.0000007000,0.0000001000
0.0006649001,0.0000007000,0.0000001000
0.0002773999,0.0000007000,0.0000001000
0.0004624000,0.0000006000,0.0000001000
0.0010033001,0.0000024999,0.0000001000
0.0008511001,0.0000037000,0.0000002000
0.0010239000,0.0000023000,0.0000001000
0.0001895000,0.0000010000,0.0000001000
0.0002554000,0.0000005000,0.0000002000
0.0003167000,0.0000005000,0.0000003000
0.0000317000,0.0000005000,0.0000001000
0.0002724000,0.0000011000,0.0000002000
0.0003438001,0.0000011000,0.0000001000
0.0002758000,0.0000175000,0.0000001000
0.0004622000,0.0000068999,0.0000001000
0.0004680000,0.0000020000,0.0000001000
0.0004375000,0.0000008000,0.0000001000
0.0001211000,0.0000006000,0.0000001000
0.0005954000,0.0000006000,0.0000001000
0.0001797001,0.0000007000,0.0000003000
0.0000736000,0.0000006000,0.0000001000
0.0004021999,0.0000008000,0.0000001000
0.0003353000,0.0000010000,0.0000001000
0.0002809999,0.0000010000,0.0000001000
0.0002163000,0.0000053999,0.0000001000
0.0001261000,0.0000034000,0.0000000999
0.0003867000,0.0000020000,0.0000001000
0.0001759001,0.0000016000,0.0000001000
0.0001116000,0.0000006000,0.0000001000
0.0000940999,0.0000005000,0.0000001000
0.0004083000,0.0000005000,0.0000001000
0.0002688000,0.0000004999,0.0000001000
0.0001679000,0.0000007000,0.0000001000
0.0004512001,0.0000010000,0.0000001000
0.0002969999,0.0000008000,0.0000001000
0.0000538999,0.0000021000,0.0000001000
0.0006384000,0.0000168000,0.0000001000
0.0005757001,0.0000023000,0.0000001000
0.0008162000,0.0000015000,0.0000001000
0.0005565999,0.0000007000,0.0000001000
0.0001173000,0.0000006000,0.0000002000
0.0016264000,0.0000008000,0.0000001000
0.0006275000,0.0000011000,0.0000001000
0.0002670999,0.0000006000,0.0000001000
0.0003011000,0.0000010000,0.0000001000
0.0000444000,0.0000006000,0.0000001000
0.0003213000,0.0000027999,0.0000001000
0.0000403000,0.0000104000,0.0000001000
0.0000724000,0.0000071001,0.0000001000
0.0002472000,0.0000019000,0.0000001000
0.0001757001,0.0000007000,0.0000001000
0.0000062999,0.0000007000,0.0000001000
0.0003663000,0.0000010000,0.0000000000
0.0005095000,0.0000008000,0.0000001000
0.0001640001,0.0000006000,0.0000000000
0.0001547000,0.0000006000,0.0000001000
0.0004294000,0.0000006000,0.0000001000
0.0000456000,0.0000021000,0.0000001000
0.0000340000,0.0000057999,0.0000001000
0.0003413000,0.0000016000,0.0000001000
0.0003988000,0.0000014999,0.0000001000
0.0002168000,0.0000012000,0.0000001000
0.0003632001,0.0000009000,0.0000001000
0.0003590001,0.0000007000,0.0000001000
0.0001819000,0.0000007000,0.0000001000
0.0000158000,0.0000007000,0.0000001000
0.0003044000,0.0000006000,0.0000001000
0.0002777000,0.0000007000,0.0000001000
0.0001312000,0.0000020000,0.0000001000
0.0000824000,0.0000050999,0.0000001000
0.0004264001,0.0000015999,0.0000003000
0.0003564999,0.0000015000,0.0000001000
0.0004159000,0.0000009000,0.0000002000
0.0001090000,0.0000009000,0.0000002000
0.0006804999,0.0000008000,0.0000001000
0.0010597000,0.0000008000,0.0000001000
0.0003315000,0.0000006000,0.0000001000
0.0000999999,0.0000006000,0.0000001000
0.0005043000,0.0000007000,0.0000001000
0.0008554000,0.0000024000,0.0000001000
0.0002252000,0.0000020000,0.0000001000
0.0002406000,0.0000019000,0.0000002000
0.0004546000,0.0000023000,0.0000001000
0.0001863999,0.0000013999,0.0000001000
0.0006125000,0.0000009000,0.0000001000
0.0003354001,0.0000006000,0.0000001000
0.0002132000,0.0000006000,0.0000001000
0.0000470000,0.0000005000,0.0000001000
0.0001635000,0.0000005000,0.0000001000
0.0001548000,0.0000023999,0.0000001000
0.0001660000,0.0000015000,0.0000001000
0.0003361000,0.0000022999,0.0000001000
0.0003904001,0.0000018000,0.0000002000
0.0002738000,0.0000011000,0.0000001000
0.0002611000,0.0000007000,0.0000001000
0.0001641000,0.0000007000,0.0000001000
0.0003679000,0.0000007000,0.0000001000
0.0001004001,0.0000006000,0.0000001000
0.0003699000,0.0000006000,0.0000001000
0.0002778999,0.0000007000,0.0000001000
0.0003844000,0.0000006999,0.0000001000
0.0003243999,0.0000130000,0.0000001000
0.0002867001,0.0000024000,0.0000001000
0.0003753001,0.0000022999,0.0000001000
0.0000440000,0.0000013000,0.0000001000
0.0000982999,0.0000006000,0.0000001000
0.0003533000,0.0000006000,0.0000002000
0.0002981001,0.0000007000,0.0000003000
0.0002697001,0.0000008000,0.0000002000
0.0002313000,0.0000006000,0.0000001000
0.0001259000,0.0000006000,0.0000001000
0.0003644000,0.0000006000,0.0000001000
0.0002073999,0.0000018000,0.0000001000
0.0001200001,0.0000017000,0.0000001000
0.0001161001,0.0000031999,0.0000001000
0.0003819000,0.0000015000,0.0000001000
0.0013274000,0.0000018999,0.0000002000
0.0006332999,0.0000007000,0.0000003000
0.0004759000,0.0000006000,0.0000001000
0.0009136000,0.0000006000,0.0000001000
0.0008276000,0.0000023000,0.0000001000
0.0005834000,0.0000005999,0.0000001000
0.0006898000,0.0000006000,0.0000001000
0.0004234001,0.0000022000,0.0000001000
0.0003377000,0.0000016000,0.0000001000
0.0001996000,0.0000019000,0.0000002000
0.0000277000,0.0000017999,0.0000001000
0.0003354000,0.0000008000,0.0000002000
0.0002723001,0.0000007000,0.0000001000
0.0003967000,0.0000006999,0.0000001000
0.0000773000,0.0000006000,0.0000001000
0.0001783000,0.0000006000,0.0000001000
0.0003088000,0.0000006000,0.0000002000
0.0002755000,0.0000006000,0.0000001000
0.0002146000,0.0000021000,0.0000001000
0.0004303000,0.0000019000,0.0000001000
0.0003521000,0.0000018000,0.0000001000
0.0001592000,0.0000013000,0.0000001000
0.0003923000,0.0000008000,0.0000001000
0.0001022000,0.0000007000,0.0000003000
0.0003798000,0.0000006000,0.0000001000
0.0003854000,0.0000006000,0.0000001000
0.0002743000,0.0000005000,0.0000001000
0.0002917000,0.0000005000,0.0000001000
0.0003891001,0.0000016000,0.0000001000
0.0003886000,0.0000024000,0.0000001000
0.0000076999,0.0000020000,0.0000001000
0.0004107000,0.0000014000,0.0000000000
0.0006282000,0.0000007000,0.0000001000
0.0002632000,0.0000005000,0.0000001000
0.0000141001,0.0000005000,0.0000001000
0.0018958000,0.0000006000,0.0000001000
0.0006507001,0.0000005000,0.0000001000
0.0006272000,0.0000005000,0.0000001000
0.0007238999,0.0000006000,0.0000001000
0.0006475999,0.0000005000,0.0000001000
0.0001062000,0.0000018000,0.0000001000
0.0006421000,0.0000019000,0.0000001000
0.0004067000,0.0000019000,0.0000001000
0.0005194000,0.0000015999,0.0000001000
0.0000373999,0.0000006000,0.0000001000
0.0002112000,0.0000005000,0.0000001000
0.0001892999,0.0000005000,0.0000001000
0.0003611000,0.0000005000,0.0000001000
0.0000407001,0.0000012000,0.0000001000
0.0003293001,0.0000005000,0.0000001000
0.0001327000,0.0000011000,0.0000000000
0.0003022000,0.0000059999,0.0000001000
0.0002293000,0.0000027000,0.0000001000
0.0002241000,0.0000016000,0.0000001000
0.0002135000,0.0000015000,0.0000001000
0.0003050000,0.0000007000,0.0000001000
0.0002226999,0.0000006000,0.0000001000
0.0003129999,0.0000007000,0.0000001000
0.0002872000,0.0000006999,0.0000001000
0.0003410000,0.0000007000,0.0000001000
0.0001068000,0.0000008000,0.0000003000
0.0003085000,0.0000026000,0.0000002000
0.0001165001,0.0000018999,0.0000003000
0.0002986999,0.0000097000,0.0000001000
0.0000121000,0.0000020000,0.0000001000
0.0001571000,0.0000009000,0.0000001000
0.0000648999,0.0000005999,0.0000001000
0.0001897000,0.0000016000,0.0000002000
0.0003288999,0.0000006000,0.0000001000
0.0000590000,0.0000007000,0.0000002000
0.0007333000,0.0000009000,0.0000001000
0.0003697999,0.0000006000,0.0000001000
0.0001974000,0.0000041000,0.0000001000
0.0010919000,0.0000072999,0.0000001000
0.0005882999,0.0000021000,0.0000001000
0.0008374000,0.0000014000,0.0000001000
0.0001496001,0.0000022000,0.0000001000
0.0037435000,0.0000027999,0.0000001000
0.0005557000,0.0000012000,0.0000000000
0.0002250001,0.0000006000,0.0000001000
0.0000071001,0.0000026000,0.0000001000
0.0003880999,0.0000023000,0.0000004000
0.0004906000,0.0000023000,0.0000001000
0.0004570000,0.0000019000,0.0000001000
0.0001855999,0.0000011000,0.0000001000
0.0000768000,0.0000016000,0.0000001000
0.0000930000,0.0000081001,0.0000001000
0.0002867000,0.0000009000,0.0000001000
0.0002463000,0.0000006000,0.0000001000
0.0004132000,0.0000010000,0.0000001000
0.0001383000,0.0000021000,0.0000002000
0.0002954000,0.0000077999,0.0000001000
0.0002695000,0.0000015999,0.0000001000
0.0003684000,0.0000013000,0.0000001000
0.0001066000,0.0000022000,0.0000001000
0.0001818001,0.0000022000,0.0000001000
0.0005046000,0.0000009000,0.0000003000
0.0002716000,0.0000005000,0.0000002000
0.0003440001,0.0000006000,0.0000002000
0.0003193000,0.0000005000,0.0000001000
0.0002256000,0.0000026000,0.0000001000
0.0003033000,0.0000023000,0.0000001000
0.0000902000,0.0000018000,0.0000001000
0.0003717999,0.0000011000,0.0000001000
0.0002786000,0.0000007000,0.0000001000
