# Results for 10000
Insert Times (s),Remove Times (s),Find Times (s)
0.0000397001,0.0000005000,0.0000006000
0.0000296000,0.0000005000,0.0000003999
0.0000396001,0.0000006000,0.0000003000
0.0000221999,0.0000005000,0.0000005000
0.0000213000,0.0000006000,0.0000001000
0.0000815999,0.0000045000,0.0000001000
0.0000522000,0.0000074999,0.0000002000
0.0000336999,0.0000017000,0.0000001000
0.0000281000,0.0000007000,0.0000001000
0.0000275000,0.0000015000,0.0000002000
0.0000569001,0.0000007000,0.0000001000
0.0000559000,0.0000005000,0.0000001000
0.0000664999,0.0000005000,0.0000001000
0.0000448000,0.0000005000,0.0000002000
0.0000164000,0.0000006000,0.0000004000
0.0000124000,0.0000013000,0.0000003000
0.0000068001,0.0000059000,0.0000002000
0.0000090001,0.0000020000,0.0000002000
0.0000146000,0.0000018000,0.0000002000
0.0000617000,0.0000025000,0.0000002000
0.0000489000,0.0000007000,0.0000002000
0.0000753000,0.0000013000,0.0000002000
0.0000827000,0.0000023999,0.0000002000
0.0000518999,0.0000014000,0.0000002000
0.0000742000,0.0000006000,0.0000002000
0.0000661000,0.0000022999,0.0000003000
0.0000458000,0.0000034000,0.0000002000
0.0000344000,0.0000029000,0.0000002000
0.0000350000,0.0000015000,0.0000002000
0.0000289000,0.0000007000,0.0000002000
0.0000536001,0.0000005000,0.0000002000
0.0000565000,0.0000006000,0.0000002000
0.0000638000,0.0000005000,0.0000002000
0.0001017001,0.0000005000,0.0000002000
0.0000745000,0.0000006000,0.0000002000
0.0000768000,0.0000034000,0.0000002000
0.0000585001,0.0000030000,0.0000002000
0.0000183000,0.0000056999,0.0000002000
0.0000249000,0.0000010000,0.0000002000
0.0002813000,0.0000014000,0.0000002000
0.0001471001,0.0000006000,0.0000002000
0.0002073999,0.0000005000,0.0000004000
0.0001345000,0.0000007000,0.0000001000
0.0001104999,0.0000018000,0.0000003000
0.0001188001,0.0000035999,0.0000002000
0.0001343000,0.0000155000,0.0000001000
0.0002235000,0.0000019000,0.0000004000
0.0000785000,0.0000005000,0.0000002000
0.0001033000,0.0000005000,0.0000001000
0.0001590000,0.0000011000,0.0000002000
0.0001722000,0.0000005000,0.0000002000
0.0005660000,0.0000005000,0.0000002000
0.0000350000,0.0000009000,0.0000002000
0.0000911000,0.0000008000,0.0000004000
0.0000829999,0.0000006000,0.0000001000
0.0000287000,0.0000219001,0.0000001999
0.0001037001,0.0000021000,0.0000002000
0.0000888000,0.0000018000,0.0000002000
0.0000421001,0.0000014000,0.0000001000
0.0000919000,0.0000006000,0.0000002000
0.0000452000,0.0000006000,0.0000003000
0.0033027000,0.0000005000,0.0000003000
0.0000302000,0.0000005000,0.0000003000
0.0001689999,0.0000006000,0.0000002000
0.0001350000,0.0000011000,0.0000002000
0.0000114000,0.0000006000,0.0000009000
0.0001372000,0.0000006000,0.0000002000
0.0001967000,0.0000807999,0.0000001000
0.0002210999,0.0000041999,0.0000001000
0.0001620000,0.0000022000,0.0000001000
0.0000100001,0.0000010999,0.0000001000
0.0000555000,0.0000007000,0.0000003000
0.0000406000,0.0000006000,0.0000002000
0.0000708000,0.0000006000,0.0000004000
0.0001039000,0.0000011000,0.0000001000
0.0001449001,0.0000008000,0.0000001000
0.0000644000,0.0000009000,0.0000001000
0.0000388999,0.0000005000,0.0000048999
0.0000768000,0.0000006000,0.0000003000
0.0000198999,0.0000074001,0.0000002000
0.0000611000,0.0000050000,0.0000003000
0.0000318000,0.0000016000,0.0000005000
0.0000773000,0.0000009000,0.0000002000
0.0000354000,0.0000005000,0.0000002000
0.0000497000,0.0000007000,0.0000002000
0.0000468999,0.0000007000,0.0000002000
0.0000426000,0.0000008000,0.0000002000
0.0000222999,0.0000007000,0.0000002000
0.0000671000,0.0000006000,0.0000002000
0.0000589000,0.0000005000,0.0000002000
0.0001276000,0.0000006000,0.0000002000
0.0001022000,0.0000024000,0.0000003000
0.0000163000,0.0000036000,0.0000002000
0.0001112000,0.0000014000,0.0000002000
0.0000311000,0.0000006000,0.0000002000
0.0000903000,0.0000005000,0.0000002000
0.0000168000,0.0000005000,0.0000002000
0.0000907001,0.0000011000,0.0000002000
0.0003273999,0.0000006000,0.0000002000
0.0002000000,0.0000006000,0.0000002000
0.0001121000,0.0000005000,0.0000002000
0.0001819000,0.0000013000,0.0000003000
0.0001417000,0.0000005000,0.0000003000
0.0000575000,0.0000021000,0.0000003000
0.0001184000,0.0000034000,0.0000003000
0.0001808000,0.0000053999,0.0000002000
0.0000105000,0.0000008000,0.0000002000
0.0000358999,0.0000005000,0.0000002000
0.0001398000,0.0000006000,0.0000002000
0.0000955000,0.0000008000,0.0000002000
0.0000968999,0.0000007000,0.0000002000
0.0001217000,0.0000005000,0.0000002000
0.0002782999,0.0000005000,0.0000002000
0.0003185000,0.0000004999,0.0000002000
0.0000966000,0.0000012000,0.0000002000
0.0001314000,0.0000023000,0.0000003000
0.0001168000,0.0000023000,0.0000002000
0.0001181000,0.0000014000,0.0000002000
0.0000196000,0.0000027000,0.0000002000
0.0001137999,0.0000014000,0.0000002000
0.0002673999,0.0000006000,0.0000002000
0.0000726000,0.0000006000,0.0000003000
0.0000764000,0.0000006000,0.0000002000
0.0000267000,0.0000006000,0.0000002000
0.0000793000,0.0000019000,0.0000002000
0.0000952999,0.0000033999,0.0000002000
0.0001086999,0.0000024000,0.0000003000
0.0001147999,0.0000022000,0.0000002000
0.0000958999,0.0000055999,0.0000003000
0.0001006000,0.0000016000,0.0000003000
0.0000125000,0.0000007000,0.0000002000
0.0001027000,0.0000006000,0.0000002000
0.0000292000,0.0000005000,0.0000002000
0.0000532999,0.0000006000,0.0000003000
0.0000323000,0.0000006000,0.0000002000
0.0000218000,0.0000027000,0.0000002000
0.0000919000,0.0000028999,0.0000002000
0.0000987999,0.0000017999,0.0000003000
0.0000935000,0.0000011000,0.0000002000
0.0000426000,0.0000008999,0.0000002000
0.0001339000,0.0000013000,0.0000002000
0.0000289000,0.0000009000,0.0000003000
0.0000840999,0.0000006000,0.0000003000
0.0001275999,0.0000005000,0.0000003000
0.0001234000,0.0000006000,0.0000002000
0.0000303000,0.0000017000,0.0000002000
0.0000446000,0.0000020999,0.0000002000
0.0000773000,0.0000014000,0.0000002000
0.0000653000,0.0000006000,0.0000002000
0.0000396001,0.0000016000,0.0000002000
0.0000099001,0.0000005000,0.0000002000
0.0000569000,0.0000006000,0.0000002000
0.0001037001,0.0000006000,0.0000002000
0.0001052000,0.0000005000,0.0000002000
0.0000128000,0.0000023000,0.0000002000
0.0000086999,0.0000036999,0.0000002000
0.0000069001,0.0000019000,0.0000002000
0.0001154001,0.0000014999,0.0000002000
0.0001015000,0.0000005000,0.0000002000
0.0000458000,0.0000005000,0.0000002000
0.0001270999,0.0000007000,0.0000003000
0.0001372000,0.0000005000,0.0000002000
0.0001057000,0.0000007000,0.0000002000
0.0001042001,0.0000004999,0.0000001000
0.0001555000,0.0000005000,0.0000002000
0.0001253000,0.0000005000,0.0000002000
0.0000192000,0.0000028000,0.0000002000
0.0000696999,0.0000056999,0.0000002000
0.0000923000,0.0000022000,0.0000002000
0.0001234999,0.0000009000,0.0000002000
0.0001426999,0.0000067001,0.0000002000
0.0000229001,0.0000009000,0.0000002000
0.0000907000,0.0000007000,0.0000002000
0.0000205000,0.0000006000,0.0000002000
0.0000357000,0.0000005000,0.0000002000
0.0001125999,0.0000005000,0.0000002000
0.0000127000,0.0000006000,0.0000002000
0.0000596000,0.0000020000,0.0000002000
0.0000471000,0.0000020000,0.0000002000
0.0000904000,0.0000014000,0.0000002000
0.0000523000,0.0000007000,0.0000003000
0.0001435999,0.0000014000,0.0000002000
0.0001102000,0.0000008000,0.0000002000
0.0000584000,0.0000007000,0.0000002000
0.0000904000,0.0000006000,0.0000002000
0.0000562000,0.0000006000,0.0000002000
0.0000134000,0.0000036000,0.0000002000
0.0002140000,0.0000046000,0.0000002000
0.0001586000,0.0000021000,0.0000002000
0.0000762000,0.0000006000,0.0000002000
0.0001888000,0.0000006000,0.0000002000
0.0000952000,0.0000005000,0.0000001000
0.0003508000,0.0000005000,0.0000002000
0.0000347000,0.0000005000,0.0000002000
0.0002318999,0.0000005000,0.0000001000
0.0000490000,0.0000022000,0.0000002000
0.0003435001,0.0000005000,0.0000002000
0.0001784001,0.0000005000,0.0000002000
0.0002375999,0.0000029000,0.0000002000
0.0001981000,0.0000030999,0.0000002000
0.0001729999,0.0000025000,0.0000002000
0.0001102999,0.0000009000,0.0000002000
0.0001610999,0.0000013000,0.0000003000
0.0001410000,0.0000009000,0.0000002000
0.0000246000,0.0000011000,0.0000002000
0.0000926000,0.0000006000,0.0000002000
0.0001476000,0.0000005000,0.0000002000
0.0001044000,0.0000005000,0.0000002000
0.0000286001,0.0000076001,0.0000002000
0.0000404001,0.0000035999,0.0000003000
0.0001134000,0.0000015000,0.0000003000
0.0001268999,0.0000006000,0.0000002000
0.0000110000,0.0000005000,0.0000002000
0.0000717000,0.0000006000,0.0000002000
0.0001319000,0.0000005000,0.0000002000
0.0001216000,0.0000005000,0.0000002000
0.0033750000,0.0000005000,0.0000002000
0.0000661000,0.0000007000,0.0000002000
0.0001397999,0.0000026000,0.0000003000
0.0001267000,0.0000037000,0.0000003000
0.0000613000,0.0000016000,0.0000003000
0.0000182000,0.0000007000,0.0000002000
0.0000264000,0.0000007000,0.0000002000
0.0000040000,0.0000015000,0.0000003000
0.0000069001,0.0000008000,0.0000003000
0.0000547000,0.0000016999,0.0000002000
0.0000622000,0.0000009000,0.0000002000
0.0000777000,0.0000103000,0.0000002000
0.0001468000,0.0000019999,0.0000002000
0.0001761999,0.0000027000,0.0000002000
0.0000956000,0.0000014000,0.0000002000
0.0001651000,0.0000006000,0.0000002000
0.0001663000,0.0000006000,0.0000002000
0.0000334000,0.0000006000,0.0000002000
0.0024679000,0.0000006000,0.0000002000
0.0000268000,0.0000005000,0.0000002000
0.0001144001,0.0000007000,0.0000002000
0.0002344999,0.0000008000,0.0000002000
0.0002300999,0.0000006000,0.0000002000
0.0001984000,0.0000025000,0.0000002000
0.0000061999,0.0000048999,0.0000002000
0.0001227000,0.0000021000,0.0000002000
0.0001332000,0.0000014999,0.0000002000
0.0000390999,0.0000011000,0.0000002000
0.0004027000,0.0000018000,0.0000003000
0.0002084000,0.0000007000,0.0000002000
0.0004625999,0.0000007000,0.0000001000
0.0004025000,0.0000006000,0.0000003000
0.0001452999,0.0000007000,0.0000002000
0.0003289001,0.0000006000,0.0000002000
0.0000959999,0.0000078999,0.0000002000
0.0001556000,0.0000038000,0.0000002000
0.0001188001,0.0000022000,0.0000002000
0.0001273000,0.0000007000,0.0000003000
0.0000487000,0.0000007000,0.0000002000
0.0001098000,0.0000005000,0.0000002000
0.0001262000,0.0000009000,0.0000002000
0.0001102000,0.0000009000,0.0000002000
0.0001033001,0.0000018000,0.0000002000
0.0000499000,0.0000006000,0.0000002000
0.0000937000,0.0000007000,0.0000002000
0.0000901000,0.0000022000,0.0000002000
0.0000325000,0.0000042000,0.0000002000
0.0001571000,0.0000015000,0.0000002000
0.0000120001,0.0000009000,0.0000002000
0.0000399001,0.0000011000,0.0000003000
0.0001834000,0.0000016000,0.0000002000
0.0000678999,0.0000011000,0.0000002000
0.0001363000,0.0000020000,0.0000002000
0.0001912001,0.0000064000,0.0000002000
0.0001553999,0.0000005000,0.0000002000
0.0000889000,0.0000022000,0.0000002000
0.0001237000,0.0000031000,0.0000002000
0.0000557000,0.0000016000,0.0000002000
0.0001135000,0.0000007999,0.0000002000
0.0001798000,0.0000006000,0.0000002000
0.0001374000,0.0000005000,0.0000002000
0.0000225001,0.0000021000,0.0000002000
0.0000985001,0.0000008000,0.0000003000
0.0001926000,0.0000007000,0.0000002000
0.0001458001,0.0000006000,0.0000002000
0.0000160000,0.0000006000,0.0000002000
0.0001357000,0.0000009000,0.0000002000
0.0000205000,0.0000020000,0.0000002000
0.0001725999,0.0000033000,0.0000002000
0.0001912999,0.0000020000,0.0000002000
0.0001204000,0.0000008000,0.0000002000
0.0003643001,0.0000015000,0.0000003000
0.0006147999,0.0000011000,0.0000002000
0.0002802000,0.0000007000,0.0000002000
0.0001940000,0.0000005000,0.0000003000
0.0001160000,0.0000006000,0.0000002000
0.0002531001,0.0000005000,0.0000002000
0.0001763001,0.0000005000,0.0000002000
0.0006601000,0.0000022999,0.0000002000
0.0003661000,0.0000019000,0.0000002000
0.0002154000,0.0000015000,0.0000002000
0.0001380000,0.0000006000,0.0000002000
0.0001655000,0.0000007000,0.0000002000
0.0002431001,0.0000012000,0.0000002000
0.0002604000,0.0000005000,0.0000002000
0.0002733000,0.0000006000,0.0000002000
0.0000804999,0.0000005000,0.0000002000
0.0001997000,0.0000006000,0.0000002000
0.0002211001,0.0000005000,0.0000002000
0.0003635000,0.0000016000,0.0000002000
0.0000316000,0.0000034999,0.0000003000
0.0001774000,0.0000032000,0.0000002000
0.0000764000,0.0000017999,0.0000002000
0.0000902000,0.0000012000,0.0000002000
0.0000162000,0.0000012000,0.0000002000
0.0003902999,0.0000014000,0.0000002000
0.0000546001,0.0000008000,0.0000002000
0.0001490001,0.0000008000,0.0000002000
0.0003217000,0.0000008000,0.0000002000
0.0002094000,0.0000011000,0.0000002000
0.0000222001,0.0000056000,0.0000002000
0.0000284000,0.0000029000,0.0000002000
0.0001818000,0.0000017999,0.0000002000
0.0001632000,0.0000014000,0.0000002000
0.0001176000,0.0000021000,0.0000002000
0.0001742000,0.0000008000,0.0000002000
0.0001079000,0.0000005000,0.0000002000
0.0000843999,0.0000007000,0.0000002000
0.0001000999,0.0000006000,0.0000003000
0.0000813000,0.0000005000,0.0000002000
0.0000121000,0.0000005000,0.0000002000
0.0001619000,0.0000028000,0.0000002000
0.0002055999,0.0000024000,0.0000002000
0.0002076000,0.0000016000,0.0000002000
0.0000771000,0.0000013000,0.0000002000
0.0000626000,0.0000006000,0.0000002000
0.0001699000,0.0000006000,0.0000002000
0.0003643000,0.0000006000,0.0000003000
0.0002172999,0.0000005000,0.0000002000
0.0001259000,0.0000005000,0.0000002000
0.0002027000,0.0000005000,0.0000002000
0.0001644001,0.0000006000,0.0000002000
0.0002080000,0.0000028000,0.0000002000
0.0000543999,0.0000022999,0.0000002000
0.0002135000,0.0000023000,0.0000002000
0.0010340001,0.0000019000,0.0000002000
0.0002718000,0.0000006000,0.0000002000
0.0002212999,0.0000006000,0.0000002000
0.0001814000,0.0000008000,0.0000002000
0.0000813000,0.0000005000,0.0000002000
0.0003663000,0.0000005000,0.0000002000
0.0000756000,0.0000006000,0.0000002000
0.0001806001,0.0000006000,0.0000002000
0.0004537000,0.0000005000,0.0000002000
0.0003623000,0.0000020999,0.0000002000
0.0005315000,0.0000027999,0.0000002000
0.0003082000,0.0000048000,0.0000003000
0.0003682999,0.0000011000,0.0000003000
0.0002973999,0.0000020000,0.0000002000
0.0000962000,0.0000009000,0.0000002000
0.0002173000,0.0000006000,0.0000002000
0.0000156000,0.0000005000,0.0000002000
0.0001193001,0.0000005000,0.0000002000
0.0001778001,0.0000005000,0.0000002000
0.0002561001,0.0000006000,0.0000002000
0.0000033000,0.0000254000,0.0000002000
0.0001085000,0.0000023000,0.0000002000
0.0000206000,0.0000015000,0.0000002000
0.0002267000,0.0000011000,0.0000002000
0.0001004001,0.0000018000,0.0000002000
0.0000889000,0.0000008000,0.0000002000
0.0000536999,0.0000005000,0.0000002000
0.0000580000,0.0000006000,0.0000003000
0.0001147001,0.0000005000,0.0000002000
0.0002069001,0.0000005000,0.0000002000
0.0003850000,0.0000024000,0.0000002000
0.0001082000,0.0000040000,0.0000002000
0.0000114000,0.0000018000,0.0000002000
0.0000052000,0.0000014000,0.0000002000
0.0002182000,0.0000014999,0.0000002000
0.0001788000,0.0000019000,0.0000002000
0.0002388001,0.0000010000,0.0000002000
0.0002195999,0.0000005000,0.0000002000
0.0001842000,0.0000006000,0.0000002000
0.0001033001,0.0000005000,0.0000002000
0.0001126000,0.0000005000,0.0000002000
0.0002753000,0.0000022000,0.0000003000
0.0002381000,0.0000025000,0.0000002000
0.0001227000,0.0000020000,0.0000002000
0.0000340999,0.0000007000,0.0000002000
0.0002477000,0.0000008000,0.0000002000
0.0002169000,0.0000011000,0.0000002000
0.0001395000,0.0000007000,0.0000002000
0.0001133000,0.0000005000,0.0000002000
0.0002181000,0.0000006000,0.0000002000
0.0001534000,0.0000006000,0.0000003000
0.0002220999,0.0000059000,0.0000002000
0.0000614000,0.0000025000,0.0000002000
0.0001311000,0.0000006000,0.0000002000
0.0005555000,0.0000005000,0.0000002000
0.0001126000,0.0000005000,0.0000002000
0.0003362000,0.0000005000,0.0000002000
0.0001273000,0.0000005000,0.0000003000
0.0003347001,0.0000005000,0.0000002000
0.0000862000,0.0000014000,0.0000002000
0.0000765000,0.0000028000,0.0000002000
0.0000487000,0.0000029000,0.0000002000
0.0002509999,0.0000015000,0.0000002000
0.0003601999,0.0000004999,0.0000003000
0.0005918001,0.0000005000,0.0000002000
0.0003833000,0.0000005000,0.0000002000
0.0000915000,0.0000006000,0.0000002000
0.0001581000,0.0000005000,0.0000003000
0.0003044000,0.0000005000,0.0000002000
0.0001488000,0.0000006000,0.0000002000
0.0002289000,0.0000011000,0.0000002000
0.0001561000,0.0000069001,0.0000001000
0.0000724000,0.0000025000,0.0000002000
0.0002321000,0.0000018000,0.0000002000
0.0002266000,0.0000013000,0.0000002000
0.0001264000,0.0000006999,0.0000002000
0.0000697001,0.0000005000,0.0000002000
0.0001443001,0.0000005000,0.0000002000
0.0000651000,0.0000005000,0.0000001000
0.0001855000,0.0000005000,0.0000002000
0.0000457000,0.0000017000,0.0000002000
0.0001308001,0.0000015000,0.0000002000
0.0002065001,0.0000006000,0.0000003000
0.0001888000,0.0000015999,0.0000002000
0.0001881000,0.0000068999,0.0000002000
0.0001461999,0.0000016000,0.0000002000
0.0000704000,0.0000012000,0.0000002000
0.0004033999,0.0000006000,0.0000002000
0.0002212999,0.0000005000,0.0000002000
0.0001256000,0.0000005000,0.0000002000
0.0002497000,0.0000007000,0.0000002000
0.0000387999,0.0000011000,0.0000002000
0.0002444000,0.0000005000,0.0000002000
0.0002340000,0.0000006000,0.0000003000
0.0001506000,0.0000005000,0.0000002000
0.0002574000,0.0000028000,0.0000002000
0.0000376999,0.0000022000,0.0000002000
0.0002014000,0.0000015999,0.0000002000
0.0000037999,0.0000005000,0.0000002000
0.0000579000,0.0000005000,0.0000002000
0.0001770001,0.0000006000,0.0000002000
0.0000831001,0.0000006000,0.0000002000
0.0001842000,0.0000017000,0.0000002000
0.0002540001,0.0000015000,0.0000002000
0.0001229000,0.0000052999,0.0000002000
0.0000509999,0.0000031000,0.0000002000
0.0001478000,0.0000020999,0.0000003000
0.0001181000,0.0000018000,0.0000002000
0.0008356001,0.0000012000,0.0000003000
0.0005536000,0.0000012000,0.0000002000
0.0004033000,0.0000014000,0.0000002000
0.0004697000,0.0000006000,0.0000002000
0.0007313000,0.0000005000,0.0000002000
0.0006271000,0.0000005000,0.0000003000
0.0002053000,0.0000023000,0.0000002000
0.0003671000,0.0000035999,0.0000002000
0.0000322000,0.0000015000,0.0000002000
0.0003281001,0.0000006000,0.0000002000
0.0004120000,0.0000009000,0.0000002000
0.0002200999,0.0000039000,0.0000002000
0.0001108000,0.0000006000,0.0000003000
0.0000606000,0.0000005000,0.0000004000
0.0003423999,0.0000006000,0.0000002000
0.0004703000,0.0000006000,0.0000003000
0.0000635000,0.0000022000,0.0000001000
0.0001016000,0.0000072001,0.0000001000
0.0004709000,0.0000067001,0.0000002000
0.0006104000,0.0000014000,0.0000002000
0.0001129000,0.0000009000,0.0000002000
0.0000165000,0.0000019000,0.0000003000
0.0007244999,0.0000005000,0.0000005000
0.0001206001,0.0000005000,0.0000002000
0.0000134001,0.0000005000,0.0000002000
0.0003424000,0.0000006000,0.0000003000
0.0000678999,0.0000059999,0.0000002000
0.0002723000,0.0000019000,0.0000002000
0.0001597001,0.0000016000,0.0000002000
0.0001730999,0.0000013000,0.0000002000
0.0002843000,0.0000006000,0.0000002000
0.0000815999,0.0000007000,0.0000003000
0.0000079001,0.0000008000,0.0000002000
0.0002518001,0.0000006000,0.0000002000
0.0002256000,0.0000009000,0.0000002000
0.0003048000,0.0000005000,0.0000001000
0.0000254001,0.0000005000,0.0000002000
0.0000630000,0.0000005000,0.0000002000
0.0001465001,0.0000020000,0.0000001000
0.0000531001,0.0000082999,0.0000002000
0.0002670999,0.0000016000,0.0000001000
0.0010517001,0.0000009000,0.0000002000
0.0000379001,0.0000009000,0.0000002000
0.0000833001,0.0000008000,0.0000002000
0.0000251001,0.0000006000,0.0000002000
0.0000143000,0.0000006000,0.0000002000
0.0003470001,0.0000005000,0.0000002000
0.0004425000,0.0000005000,0.0000002000
0.0011909000,0.0000014000,0.0000002000
0.0003255000,0.0000007000,0.0000002000
0.0001391000,0.0000026000,0.0000001000
0.0000191000,0.0000018999,0.0000002000
0.0003663000,0.0000013999,0.0000002000
0.0003882999,0.0000016000,0.0000001000
0.0001665000,0.0000021000,0.0000002000
0.0000264000,0.0000008000,0.0000002000
0.0004388001,0.0000007000,0.0000001000
0.0004678000,0.0000005999,0.0000002000
0.0001950001,0.0000006000,0.0000002000
0.0002499000,0.0000009999,0.0000002000
0.0003016000,0.0000032999,0.0000002000
0.0002599000,0.0000020000,0.0000003000
0.0003891001,0.0000011000,0.0000002000
0.0007704999,0.0000015000,0.0000002000
0.0003458000,0.0000007000,0.0000002000
0.0002289000,0.0000007000,0.0000003000
0.0002469000,0.0000007000,0.0000030000
0.0001601999,0.0000005999,0.0000004000
0.0000137000,0.0000006000,0.0000001000
0.0002688001,0.0000007000,0.0000001000
0.0001581000,0.0000030000,0.0000001000
0.0002369001,0.0000040000,0.0000001000
0.0000213000,0.0000015000,0.0000001000
0.0000202999,0.0000008000,0.0000003000
0.0000382001,0.0000005000,0.0000004000
0.0000202999,0.0000005000,0.0000009000
0.0002341000,0.0000006000,0.0000001000
0.0002257000,0.0000005000,0.0000001000
0.0000343999,0.0000005000,0.0000002000
0.0002529001,0.0000005000,0.0000002000
0.0001304999,0.0000005000,0.0000002000
0.0002620000,0.0000023999,0.0000001000
0.0000364000,0.0000044000,0.0000002000
0.0002485000,0.0000016000,0.0000001000
0.0002838999,0.0000006000,0.0000004000
0.0001046000,0.0000008999,0.0000003000
0.0001277000,0.0000006000,0.0000006000
0.0005471000,0.0000007000,0.0000002000
0.0001020000,0.0000006000,0.0000002000
0.0004164000,0.0000006000,0.0000001000
0.0004685000,0.0000013000,0.0000002000
0.0005144000,0.0000006000,0.0000002000
0.0019836000,0.0000023999,0.0000007000
0.0001162001,0.0000018999,0.0000005000
0.0002874000,0.0000014999,0.0000001000
0.0003646000,0.0000007000,0.0000001000
0.0002884000,0.0000007000,0.0000001000
0.0002941000,0.0000014000,0.0000001000
0.0001507000,0.0000011000,0.0000001000
0.0004124000,0.0000008999,0.0000001000
0.0002978001,0.0000008000,0.0000001000
0.0001670000,0.0000027999,0.0000001000
0.0002907000,0.0000020000,0.0000002000
0.0000420001,0.0000022999,0.0000002000
0.0004858000,0.0000009000,0.0000002000
0.0008187001,0.0000014000,0.0000001000
0.0000512000,0.0000006000,0.0000002000
0.0001494001,0.0000006000,0.0000001000
0.0000965000,0.0000011999,0.0000001000
0.0002676001,0.0000007000,0.0000001000
0.0000776000,0.0000006000,0.0000001000
0.0000476000,0.0000028000,0.0000005000
0.0002249000,0.0000051000,0.0000001000
0.0000083999,0.0000016000,0.0000001000
0.0000314000,0.0000007000,0.0000000999
0.0000162000,0.0000013000,0.0000001000
0.0000462000,0.0000006000,0.0000001000
0.0002703000,0.0000006000,0.0000002000
0.0000781000,0.0000007000,0.0000001000
0.0004238000,0.0000006000,0.0000002000
0.0002321000,0.0000007000,0.0000001000
0.0000367999,0.0000006000,0.0000001000
0.0001958000,0.0000091000,0.0000001000
0.0002584000,0.0000028999,0.0000001000
0.0002461000,0.0000023000,0.0000001000
0.0001117999,0.0000009000,0.0000006000
0.0001024001,0.0000016999,0.0000002000
0.0001655001,0.0000008000,0.0000003000
0.0001163001,0.0000011000,0.0000003000
0.0002323999,0.0000038000,0.0000014000
0.0000286000,0.0000067001,0.0000002000
0.0001819000,0.0000028000,0.0000012000
0.0001366000,0.0000017000,0.0000016000
0.0000927000,0.0000007000,0.0000007000
0.0001350000,0.0000005000,0.0000002000
0.0003024000,0.0000006000,0.0000002000
0.0002802000,0.0000004999,0.0000001000
0.0009991999,0.0000006000,0.0000005000
0.0004843000,0.0000006000,0.0000002000
0.0001372000,0.0000005000,0.0000004000
0.0004004000,0.0000009000,0.0000003000
0.0000867000,0.0000286000,0.0000003000
0.0015740000,0.0000028000,0.0000001000
0.0003681000,0.0000018000,0.0000003000
0.0003515000,0.0000013000,0.0000002000
0.0000403001,0.0000006000,0.0000002000
0.0000215000,0.0000007000,0.0000001000
0.0001124999,0.0000006000,0.0000002000
0.0000903000,0.0000006000,0.0000001000
0.0003365000,0.0000007000,0.0000001000
0.0000685999,0.0000009000,0.0000001000
0.0005236999,0.0000008000,0.0000002000
0.0004690001,0.0000006000,0.0000001000
0.0003238000,0.0000023000,0.0000002000
0.0002632000,0.0000034000,0.0000002000
0.0002732000,0.0000015000,0.0000002000
0.0000715000,0.0000009000,0.0000002000
0.0005380999,0.0000006000,0.0000003000
0.0006420000,0.0000005000,0.0000002000
0.0004137000,0.0000005000,0.0000003000
0.0003404999,0.0000006000,0.0000003000
0.0003616001,0.0000009000,0.0000002000
0.0002009999,0.0000008000,0.0000003000
0.0002815000,0.0000007000,0.0000019999
0.0000167999,0.0000022000,0.0000002000
0.0001685000,0.0000060999,0.0000002000
0.0002128000,0.0000018000,0.0000003000
0.0003638000,0.0000010000,0.0000002000
0.0003018000,0.0000006000,0.0000002000
0.0000343999,0.0000012000,0.0000001000
0.0001190001,0.0000008000,0.0000002000
0.0000345000,0.0000007999,0.0000002000
0.0001856000,0.0000010000,0.0000002000
0.0001652000,0.0000009000,0.0000003000
0.0001663000,0.0000006000,0.0000002000
0.0002400000,0.0000165000,0.0000002000
0.0003343000,0.0000019000,0.0000003000
0.0003282999,0.0000015000,0.0000002000
0.0001086000,0.0000005000,0.0000002000
0.0002528999,0.0000006000,0.0000003000
0.0005953000,0.0000006000,0.0000002000
0.0006483999,0.0000007000,0.0000002000
0.0003614000,0.0000009000,0.0000002000
0.0006582000,0.0000007000,0.0000003000
0.0012560000,0.0000006000,0.0000002000
0.0004388000,0.0000007000,0.0000002000
0.0002138000,0.0000292000,0.0000002000
0.0003182001,0.0000025999,0.0000002000
0.0003464000,0.0000028000,0.0000002000
0.0002865000,0.0000016000,0.0000002000
0.0000494999,0.0000010000,0.0000002000
0.0000429000,0.0000005000,0.0000002000
0.0002208001,0.0000005000,0.0000002000
0.0000460000,0.0000008999,0.0000002000
0.0000479000,0.0000017000,0.0000002000
0.0002896000,0.0000007000,0.0000003000
0.0005842000,0.0000007000,0.0000002000
0.0004182000,0.0000007000,0.0000002000
0.0004298000,0.0000021999,0.0000002000
0.0001025000,0.0000029999,0.0000002000
0.0004842000,0.0000019000,0.0000002000
0.0001925000,0.0000010000,0.0000002000
0.0001266000,0.0000019000,0.0000002000
0.0003523000,0.0000012000,0.0000002000
0.0000372001,0.0000007000,0.0000002000
0.0001874000,0.0000007000,0.0000002000
0.0001337000,0.0000007000,0.0000002000
0.0002548000,0.0000007000,0.0000003000
0.0000879000,0.0000015000,0.0000002000
0.0000399000,0.0000022999,0.0000003000
0.0000749000,0.0000082001,0.0000003000
0.0000303000,0.0000020000,0.0000002000
0.0002560000,0.0000013000,0.0000002000
0.0000945000,0.0000010000,0.0000002000
0.0003291999,0.0000006000,0.0000003000
0.0001479001,0.0000006000,0.0000002000
